formal_group,long_chain_count_ge_8,long_chain_count_ge_16,long_chain_count_ge_32,chain_gain_per_1pct_drop,status,error,matrix_name,source,input_path,n_rows,drop_method,drop_ratio_target,drop_ratio_actual,risk_threshold,max_drop_per_row,keep_row_max_predecessor,forbid_empty_rows,dropped_nnz,dropped_rows,strict_lower_nnz_before,strict_lower_nnz_after,single_pred_rows_before,single_pred_rows_after,multi_pred_rows_before,multi_pred_rows_after,multi_pred_to_single_pred_rows,strict_chain_count_before,strict_chain_count_after,strict_chain_row_coverage_before,strict_chain_row_coverage_after,strict_chain_row_coverage_gain,strict_chain_row_coverage_gain_ratio,strict_chain_coverage_gain_per_drop_ratio,strict_chain_coverage_gain_per_drop_percent,frontier_safe_chain_row_coverage_before,frontier_safe_chain_row_coverage_after,frontier_safe_chain_row_coverage_gain,frontier_safe_chain_row_coverage_gain_ratio,frontier_safe_boundary_cut_before,frontier_safe_boundary_cut_after,frontier_safe_boundary_cut_reduction,effective_chain_rows_ge_8_before,effective_chain_rows_ge_8_after,effective_chain_rows_ge_8,effective_chain_rows_ge_8_gain,effective_chain_rows_ge_8_gain_per_dropped_edge,effective_chain_rows_ge_16_before,effective_chain_rows_ge_16_after,effective_chain_rows_ge_16,effective_chain_rows_ge_16_gain,effective_chain_rows_ge_16_gain_per_dropped_edge,effective_chain_rows_ge_32_before,effective_chain_rows_ge_32_after,effective_chain_rows_ge_32,effective_chain_rows_ge_32_gain,effective_chain_rows_ge_32_gain_per_dropped_edge,effective_chain_count_ge_8_before,effective_chain_count_ge_8_after,effective_chain_count_ge_8_gain,effective_chain_count_ge_16_before,effective_chain_count_ge_16_after,effective_chain_count_ge_16_gain,effective_chain_count_ge_32_before,effective_chain_count_ge_32_after,effective_chain_count_ge_32_gain,effective_chain_coverage_ge_8_before,effective_chain_coverage_ge_8_after,effective_chain_coverage_ge_8,effective_chain_coverage_ge_8_gain,effective_chain_coverage_ge_8_gain_per_drop_ratio,effective_chain_coverage_ge_8_gain_per_drop_percent,effective_chain_coverage_ge_16_before,effective_chain_coverage_ge_16_after,effective_chain_coverage_ge_16,effective_chain_coverage_ge_16_gain,effective_chain_coverage_ge_16_gain_per_drop_ratio,effective_chain_coverage_ge_16_gain_per_drop_percent,effective_chain_coverage_ge_32_before,effective_chain_coverage_ge_32_after,effective_chain_coverage_ge_32,effective_chain_coverage_ge_32_gain,effective_chain_coverage_ge_32_gain_per_drop_ratio,effective_chain_coverage_ge_32_gain_per_drop_percent,avg_chain_length_before,avg_chain_length_after,avg_effective_chain_length_ge_8_before,avg_effective_chain_length_ge_8_after,avg_effective_chain_length_ge_16_before,avg_effective_chain_length_ge_16_after,avg_effective_chain_length_ge_32_before,avg_effective_chain_length_ge_32_after,effective_long_chain_score_before,effective_long_chain_score_after,effective_long_chain_score_gain,effective_long_chain_score_gain_per_drop_percent,max_chain_length_before,max_chain_length_after,strict_chain_len_ge_8_before,strict_chain_len_ge_8_after,strict_chain_len_ge_16_before,strict_chain_len_ge_16_after,strict_chain_len_ge_32_before,strict_chain_len_ge_32_after,chain_gain_per_dropped_edge
CFD,41,16,0,0.0,ok,,cfd1,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd1/spcg_spilu_l_cfd1_fill10_drop0.0001_permccolamd_sp0.mtx,70656,long-chain-aware-drop,0.1,0.008189610024710674,0.0001,-1,1,1,72402,2048,8840714,8768312,1056,1056,68977,68977,0,336,336,1367,1367,0,0.0,0.0,0.0,63082,62879,-203,-0.0028730751811594205,27499,27356,143,592,592,592,0,0.0,335,335,335,0,0.0,0,0,0,0,0.0,41,41,0,16,16,0,0,0,0,0.008378623188405798,0.008378623188405798,0.008378623188405798,0.0,0.0,0.0,0.004741281702898551,0.004741281702898551,0.004741281702898551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.068452380952381,4.068452380952381,14.439024390243903,14.439024390243903,20.9375,20.9375,0.0,0.0,1262,1262,0,0.0,25,25,41,41,16,16,0,0,0.0
CFD,41,16,0,1.251233299365942,ok,,cfd1,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd1/spcg_spilu_l_cfd1_fill10_drop0.0001_permccolamd_sp0.mtx,70656,long-chain-aware-drop,0.1,1.1311303589280233e-07,0.001,1,1,1,1,1,8840714,8840713,1056,1057,68977,68976,1,336,336,1367,1368,1,1.4153079710144928e-05,125.1233299365942,1.251233299365942,63082,63083,1,1.4153079710144928e-05,27499,27499,0,592,593,593,1,1.0,335,335,335,0,0.0,0,0,0,0,0.0,41,41,0,16,16,0,0,0,0,0.008378623188405798,0.008392776268115942,0.008392776268115942,1.4153079710144123e-05,125.12332993658708,1.2512332993658708,0.004741281702898551,0.004741281702898551,0.004741281702898551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.068452380952381,4.071428571428571,14.439024390243903,14.463414634146341,20.9375,20.9375,0.0,0.0,1262,1263,1,1.251233299365942,25,25,41,41,16,16,0,0,1.0
CFD,41,16,0,7.622824606385542e-06,ok,,cfd1,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd1/spcg_spilu_l_cfd1_fill10_drop0.0001_permccolamd_sp0.mtx,70656,long-chain-aware-drop,0.1,0.018566713050552252,0.001,-1,1,1,164143,2804,8840714,8676571,1056,1057,68977,68976,1,336,336,1367,1368,1,1.4153079710144928e-05,0.0007622824606385542,7.622824606385542e-06,63082,62771,-311,-0.004401607789855072,27499,27238,261,592,593,593,1,6.092248831811286e-06,335,335,335,0,0.0,0,0,0,0,0.0,41,41,0,16,16,0,0,0,0,0.008378623188405798,0.008392776268115942,0.008392776268115942,1.4153079710144123e-05,0.0007622824606385108,7.622824606385108e-06,0.004741281702898551,0.004741281702898551,0.004741281702898551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.068452380952381,4.071428571428571,14.439024390243903,14.463414634146341,20.9375,20.9375,0.0,0.0,1262,1263,1,7.622824606385542e-06,25,25,41,41,16,16,0,0,6.092248831811286e-06
CFD,41,16,0,1.251233299365942,ok,,cfd1,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd1/spcg_spilu_l_cfd1_fill10_drop0.0001_permccolamd_sp0.mtx,70656,long-chain-aware-drop,0.1,1.1311303589280233e-07,0.01,1,1,1,1,1,8840714,8840713,1056,1057,68977,68976,1,336,336,1367,1368,1,1.4153079710144928e-05,125.1233299365942,1.251233299365942,63082,63083,1,1.4153079710144928e-05,27499,27499,0,592,593,593,1,1.0,335,335,335,0,0.0,0,0,0,0,0.0,41,41,0,16,16,0,0,0,0,0.008378623188405798,0.008392776268115942,0.008392776268115942,1.4153079710144123e-05,125.12332993658708,1.2512332993658708,0.004741281702898551,0.004741281702898551,0.004741281702898551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.068452380952381,4.071428571428571,14.439024390243903,14.463414634146341,20.9375,20.9375,0.0,0.0,1262,1263,1,1.251233299365942,25,25,41,41,16,16,0,0,1.0
CFD,41,16,0,4.74011258742927e-06,ok,,cfd1,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd1/spcg_spilu_l_cfd1_fill10_drop0.0001_permccolamd_sp0.mtx,70656,long-chain-aware-drop,0.1,0.029858108745515352,0.01,-1,1,1,263967,2971,8840714,8576747,1056,1057,68977,68976,1,336,336,1367,1368,1,1.4153079710144928e-05,0.00047401125874292697,4.74011258742927e-06,63082,62357,-725,-0.010260982789855072,27499,26908,591,592,593,593,1,3.788352331920278e-06,335,335,335,0,0.0,0,0,0,0,0.0,41,41,0,16,16,0,0,0,0,0.008378623188405798,0.008392776268115942,0.008392776268115942,1.4153079710144123e-05,0.00047401125874290003,4.740112587429e-06,0.004741281702898551,0.004741281702898551,0.004741281702898551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.068452380952381,4.071428571428571,14.439024390243903,14.463414634146341,20.9375,20.9375,0.0,0.0,1262,1263,1,4.74011258742927e-06,25,25,41,41,16,16,0,0,3.788352331920278e-06
CFD,59,24,0,0.0,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,no-drop,0.0,0.0,,0,1,1,0,0,14970022,14970022,1497,1497,121031,121031,0,537,537,1974,1974,0,0.0,0.0,0.0,108451,108451,0,0.0,46700,46700,0,823,823,823,0,0.0,484,484,484,0,0.0,0,0,0,0,0.0,59,59,0,24,24,0,0,0,0,0.006667206740116656,0.006667206740116656,0.006667206740116656,0.0,0.0,0.0,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.6759776536312847,13.94915254237288,13.94915254237288,20.166666666666668,20.166666666666668,0.0,0.0,1791,1791,0,0.0,21,21,59,59,24,24,0,0,0.0
CFD,63,24,0,0.0006358457695702353,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.01,0.004077014716478039,0.0001,1,1,1,61033,61033,14970022,14908989,1497,1529,121031,120999,32,537,543,1974,2012,38,0.00030784186649384314,0.07550668513646543,0.0007550668513646543,108451,107830,-621,-0.005030784186649384,46700,46248,452,823,855,855,32,0.000524306522700834,484,484,484,0,0.0,0,0,0,0,0.0,59,63,4,24,24,0,0,0,0,0.006667206740116656,0.006926441996111471,0.006926441996111471,0.00025923525599481564,0.0635845769570236,0.0006358457695702361,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.705340699815838,13.94915254237288,13.571428571428571,20.166666666666668,20.166666666666668,0.0,0.0,1791,1823,32,0.0006358457695702353,21,21,59,63,24,24,0,0,0.0006226139957072403
CFD,59,24,0,0.0,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.01,0.009999985303962813,0.0001,-1,1,1,149700,25508,14970022,14820322,1497,1506,121031,121022,9,537,538,1974,1983,9,7.29099157485418e-05,0.007291002289738259,7.291002289738259e-05,108451,107942,-509,-0.00412346079066753,46700,46289,411,823,823,823,0,0.0,484,484,484,0,0.0,0,0,0,0,0.0,59,59,0,24,24,0,0,0,0,0.006667206740116656,0.006667206740116656,0.006667206740116656,0.0,0.0,0.0,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.6858736059479553,13.94915254237288,13.94915254237288,20.166666666666668,20.166666666666668,0.0,0.0,1791,1791,0,0.0,21,21,59,59,24,24,0,0,6.0120240480961926e-05
CFD,63,24,0,0.00039569479529742577,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.01,0.007165587331802184,0.001,1,1,1,107269,107269,14970022,14862753,1497,1570,121031,120958,73,537,551,1974,2049,75,0.0006075826312378483,0.08479174184944836,0.0008479174184944838,108451,107339,-1112,-0.009008425145819832,46700,45539,1161,823,858,858,35,0.0003262825233758122,484,484,484,0,0.0,0,0,0,0,0.0,59,63,4,24,24,0,0,0,0,0.006667206740116656,0.006950745301360985,0.006950745301360985,0.0002835385612443295,0.039569479529742616,0.00039569479529742615,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.7186932849364793,13.94915254237288,13.619047619047619,20.166666666666668,20.166666666666668,0.0,0.0,1791,1826,35,0.00039569479529742577,21,21,59,63,24,24,0,0,0.0006991768358053119
CFD,59,24,0,0.0,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.01,0.009999985303962813,0.001,-1,1,1,149700,25508,14970022,14820322,1497,1506,121031,121022,9,537,538,1974,1983,9,7.29099157485418e-05,0.007291002289738259,7.291002289738259e-05,108451,107942,-509,-0.00412346079066753,46700,46289,411,823,823,823,0,0.0,484,484,484,0,0.0,0,0,0,0,0.0,59,59,0,24,24,0,0,0,0,0.006667206740116656,0.006667206740116656,0.006667206740116656,0.0,0.0,0.0,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.6858736059479553,13.94915254237288,13.94915254237288,20.166666666666668,20.166666666666668,0.0,0.0,1791,1791,0,0.0,21,21,59,59,24,24,0,0,6.0120240480961926e-05
CFD,66,24,0,0.0006428501002879038,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.01,0.00781314817039013,0.01,1,1,1,116963,116963,14970022,14853059,1497,1685,121031,120843,188,537,522,1974,2035,61,0.0004941672067401167,0.06324815502832601,0.0006324815502832601,108451,106629,-1822,-0.014760207388204796,46700,44972,1728,823,885,885,62,0.0005300821627352239,484,484,484,0,0.0,0,0,0,0,0.0,59,66,7,24,24,0,0,0,0,0.006667206740116656,0.007169475048606611,0.007169475048606611,0.0005022683084899551,0.06428501002879043,0.0006428501002879043,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.8984674329501914,13.94915254237288,13.409090909090908,20.166666666666668,20.166666666666668,0.0,0.0,1791,1853,62,0.0006428501002879038,21,21,59,66,24,24,0,0,0.000521532450433043
CFD,59,24,0,0.0,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.01,0.009999985303962813,0.01,-1,1,1,149700,25508,14970022,14820322,1497,1506,121031,121022,9,537,538,1974,1983,9,7.29099157485418e-05,0.007291002289738259,7.291002289738259e-05,108451,107942,-509,-0.00412346079066753,46700,46289,411,823,823,823,0,0.0,484,484,484,0,0.0,0,0,0,0,0.0,59,59,0,24,24,0,0,0,0,0.006667206740116656,0.006667206740116656,0.006667206740116656,0.0,0.0,0.0,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.6858736059479553,13.94915254237288,13.94915254237288,20.166666666666668,20.166666666666668,0.0,0.0,1791,1791,0,0.0,21,21,59,59,24,24,0,0,6.0120240480961926e-05
CFD,63,24,0,0.0006358457695702353,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.02,0.004077014716478039,0.0001,1,1,1,61033,61033,14970022,14908989,1497,1529,121031,120999,32,537,543,1974,2012,38,0.00030784186649384314,0.07550668513646543,0.0007550668513646543,108451,107830,-621,-0.005030784186649384,46700,46248,452,823,855,855,32,0.000524306522700834,484,484,484,0,0.0,0,0,0,0,0.0,59,63,4,24,24,0,0,0,0,0.006667206740116656,0.006926441996111471,0.006926441996111471,0.00025923525599481564,0.0635845769570236,0.0006358457695702361,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.705340699815838,13.94915254237288,13.571428571428571,20.166666666666668,20.166666666666668,0.0,0.0,1791,1823,32,0.0006358457695702353,21,21,59,63,24,24,0,0,0.0006226139957072403
CFD,59,24,0,0.0,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.02,0.019999970607925625,0.0001,-1,1,1,299400,38548,14970022,14670622,1497,1513,121031,121015,16,537,541,1974,1993,19,0.00015392093324692157,0.007696057972501494,7.696057972501495e-05,108451,107625,-826,-0.0066915100453661695,46700,46111,589,823,823,823,0,0.0,484,484,484,0,0.0,0,0,0,0,0.0,59,59,0,24,24,0,0,0,0,0.006667206740116656,0.006667206740116656,0.006667206740116656,0.0,0.0,0.0,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.6839186691312387,13.94915254237288,13.94915254237288,20.166666666666668,20.166666666666668,0.0,0.0,1791,1791,0,0.0,21,21,59,59,24,24,0,0,6.346025384101537e-05
CFD,63,24,0,0.00039569479529742577,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.02,0.007165587331802184,0.001,1,1,1,107269,107269,14970022,14862753,1497,1570,121031,120958,73,537,551,1974,2049,75,0.0006075826312378483,0.08479174184944836,0.0008479174184944838,108451,107339,-1112,-0.009008425145819832,46700,45539,1161,823,858,858,35,0.0003262825233758122,484,484,484,0,0.0,0,0,0,0,0.0,59,63,4,24,24,0,0,0,0,0.006667206740116656,0.006950745301360985,0.006950745301360985,0.0002835385612443295,0.039569479529742616,0.00039569479529742615,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.7186932849364793,13.94915254237288,13.619047619047619,20.166666666666668,20.166666666666668,0.0,0.0,1791,1826,35,0.00039569479529742577,21,21,59,63,24,24,0,0,0.0006991768358053119
CFD,59,24,0,0.0,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.02,0.019999970607925625,0.001,-1,1,1,299400,38548,14970022,14670622,1497,1513,121031,121015,16,537,541,1974,1993,19,0.00015392093324692157,0.007696057972501494,7.696057972501495e-05,108451,107625,-826,-0.0066915100453661695,46700,46111,589,823,823,823,0,0.0,484,484,484,0,0.0,0,0,0,0,0.0,59,59,0,24,24,0,0,0,0,0.006667206740116656,0.006667206740116656,0.006667206740116656,0.0,0.0,0.0,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.6839186691312387,13.94915254237288,13.94915254237288,20.166666666666668,20.166666666666668,0.0,0.0,1791,1791,0,0.0,21,21,59,59,24,24,0,0,6.346025384101537e-05
CFD,66,24,0,0.0006428501002879038,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.02,0.00781314817039013,0.01,1,1,1,116963,116963,14970022,14853059,1497,1685,121031,120843,188,537,522,1974,2035,61,0.0004941672067401167,0.06324815502832601,0.0006324815502832601,108451,106629,-1822,-0.014760207388204796,46700,44972,1728,823,885,885,62,0.0005300821627352239,484,484,484,0,0.0,0,0,0,0,0.0,59,66,7,24,24,0,0,0,0,0.006667206740116656,0.007169475048606611,0.007169475048606611,0.0005022683084899551,0.06428501002879043,0.0006428501002879043,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.8984674329501914,13.94915254237288,13.409090909090908,20.166666666666668,20.166666666666668,0.0,0.0,1791,1853,62,0.0006428501002879038,21,21,59,66,24,24,0,0,0.000521532450433043
CFD,59,24,0,0.0,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.02,0.019999970607925625,0.01,-1,1,1,299400,38548,14970022,14670622,1497,1513,121031,121015,16,537,541,1974,1993,19,0.00015392093324692157,0.007696057972501494,7.696057972501495e-05,108451,107625,-826,-0.0066915100453661695,46700,46111,589,823,823,823,0,0.0,484,484,484,0,0.0,0,0,0,0,0.0,59,59,0,24,24,0,0,0,0,0.006667206740116656,0.006667206740116656,0.006667206740116656,0.0,0.0,0.0,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.6839186691312387,13.94915254237288,13.94915254237288,20.166666666666668,20.166666666666668,0.0,0.0,1791,1791,0,0.0,21,21,59,59,24,24,0,0,6.346025384101537e-05
CFD,63,24,0,0.0006358457695702353,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.05,0.004077014716478039,0.0001,1,1,1,61033,61033,14970022,14908989,1497,1529,121031,120999,32,537,543,1974,2012,38,0.00030784186649384314,0.07550668513646543,0.0007550668513646543,108451,107830,-621,-0.005030784186649384,46700,46248,452,823,855,855,32,0.000524306522700834,484,484,484,0,0.0,0,0,0,0,0.0,59,63,4,24,24,0,0,0,0,0.006667206740116656,0.006926441996111471,0.006926441996111471,0.00025923525599481564,0.0635845769570236,0.0006358457695702361,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.705340699815838,13.94915254237288,13.571428571428571,20.166666666666668,20.166666666666668,0.0,0.0,1791,1823,32,0.0006358457695702353,21,21,59,63,24,24,0,0,0.0006226139957072403
CFD,60,24,0,1.2961764531436889e-05,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.05,0.049999993319983095,0.0001,-1,1,1,748501,51305,14970022,14221521,1497,1520,121031,121008,23,537,544,1974,2003,29,0.00023493195074530135,0.0046986396426458715,4.698639642645872e-05,108451,106955,-1496,-0.012119248217757615,46700,45647,1053,823,831,831,8,1.0688028472907852e-05,484,484,484,0,0.0,0,0,0,0,0.0,59,60,1,24,24,0,0,0,0,0.006667206740116656,0.0067320155541153595,0.0067320155541153595,6.480881399870391e-05,0.0012961764531436906,1.2961764531436906e-05,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.681985294117647,13.94915254237288,13.85,20.166666666666668,20.166666666666668,0.0,0.0,1791,1799,8,1.2961764531436889e-05,21,21,59,60,24,24,0,0,3.874410321429096e-05
CFD,63,24,0,0.00039569479529742577,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.05,0.007165587331802184,0.001,1,1,1,107269,107269,14970022,14862753,1497,1570,121031,120958,73,537,551,1974,2049,75,0.0006075826312378483,0.08479174184944836,0.0008479174184944838,108451,107339,-1112,-0.009008425145819832,46700,45539,1161,823,858,858,35,0.0003262825233758122,484,484,484,0,0.0,0,0,0,0,0.0,59,63,4,24,24,0,0,0,0,0.006667206740116656,0.006950745301360985,0.006950745301360985,0.0002835385612443295,0.039569479529742616,0.00039569479529742615,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.7186932849364793,13.94915254237288,13.619047619047619,20.166666666666668,20.166666666666668,0.0,0.0,1791,1826,35,0.00039569479529742577,21,21,59,63,24,24,0,0,0.0006991768358053119
CFD,60,24,0,1.2961764531436889e-05,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.05,0.049999993319983095,0.001,-1,1,1,748501,51305,14970022,14221521,1497,1520,121031,121008,23,537,544,1974,2003,29,0.00023493195074530135,0.0046986396426458715,4.698639642645872e-05,108451,106955,-1496,-0.012119248217757615,46700,45647,1053,823,831,831,8,1.0688028472907852e-05,484,484,484,0,0.0,0,0,0,0,0.0,59,60,1,24,24,0,0,0,0,0.006667206740116656,0.0067320155541153595,0.0067320155541153595,6.480881399870391e-05,0.0012961764531436906,1.2961764531436906e-05,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.681985294117647,13.94915254237288,13.85,20.166666666666668,20.166666666666668,0.0,0.0,1791,1799,8,1.2961764531436889e-05,21,21,59,60,24,24,0,0,3.874410321429096e-05
CFD,66,24,0,0.0006428501002879038,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.05,0.00781314817039013,0.01,1,1,1,116963,116963,14970022,14853059,1497,1685,121031,120843,188,537,522,1974,2035,61,0.0004941672067401167,0.06324815502832601,0.0006324815502832601,108451,106629,-1822,-0.014760207388204796,46700,44972,1728,823,885,885,62,0.0005300821627352239,484,484,484,0,0.0,0,0,0,0,0.0,59,66,7,24,24,0,0,0,0,0.006667206740116656,0.007169475048606611,0.007169475048606611,0.0005022683084899551,0.06428501002879043,0.0006428501002879043,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.8984674329501914,13.94915254237288,13.409090909090908,20.166666666666668,20.166666666666668,0.0,0.0,1791,1853,62,0.0006428501002879038,21,21,59,66,24,24,0,0,0.000521532450433043
CFD,60,24,0,1.2961764531436889e-05,ok,,cfd2,factor-l,/home/scan_SpTRSV/data/factors/spcg/cfd2/spcg_spilu_l_cfd2_fill10_drop0.0001_permccolamd_sp0.mtx,123440,magnitude-drop,0.05,0.049999993319983095,0.01,-1,1,1,748501,51305,14970022,14221521,1497,1520,121031,121008,23,537,544,1974,2003,29,0.00023493195074530135,0.0046986396426458715,4.698639642645872e-05,108451,106955,-1496,-0.012119248217757615,46700,45647,1053,823,831,831,8,1.0688028472907852e-05,484,484,484,0,0.0,0,0,0,0,0.0,59,60,1,24,24,0,0,0,0,0.006667206740116656,0.0067320155541153595,0.0067320155541153595,6.480881399870391e-05,0.0012961764531436906,1.2961764531436906e-05,0.003920933246921581,0.003920933246921581,0.003920933246921581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6759776536312847,3.681985294117647,13.94915254237288,13.85,20.166666666666668,20.166666666666668,0.0,0.0,1791,1799,8,1.2961764531436889e-05,21,21,59,60,24,24,0,0,3.874410321429096e-05
